"ID","code_country","code_plot","latitude","longitude","lat","lon"
8345,53,3387,504100,182600,NA,NA
8346,53,3388,510000,153200,NA,NA
8347,53,3389,505900,155900,NA,NA
8348,53,3392,511900,173800,NA,NA
8349,53,3393,505800,214100,NA,NA
8350,53,3394,505100,224800,NA,NA
8351,53,3397,512400,182100,NA,NA
8352,53,3398,510200,222400,NA,NA
8353,53,3402,515400,144300,NA,NA
8354,53,3404,514000,183800,NA,NA
8355,53,3406,511900,222900,NA,NA
8356,53,3407,515000,182600,NA,NA
8357,53,3408,514900,184000,NA,NA
8358,53,3409,514500,193400,NA,NA
8359,53,3411,513500,212300,NA,NA
8360,53,3412,521100,144500,NA,NA
8361,53,3413,520700,160800,NA,NA
8362,53,3415,520300,171800,NA,NA
8363,53,3416,515500,190900,NA,NA
8364,53,3417,513700,222000,NA,NA
8365,53,3418,513300,230100,NA,NA
8366,53,3419,521800,152800,NA,NA
8367,53,3420,521700,154200,NA,NA
8368,53,3421,521400,165200,NA,NA
8369,53,3422,514600,222200,NA,NA
8370,53,3423,522800,150100,NA,NA
8371,53,3424,522400,162500,NA,NA
8372,53,3425,515500,221100,NA,NA
8373,53,3426,523500,153000,NA,NA
8374,53,3427,523200,164000,NA,NA
8375,53,3428,520400,221300,NA,NA
8376,53,3429,524600,143400,NA,NA
8377,53,3430,524200,161400,NA,NA
8378,53,3431,522800,193000,NA,NA
8379,53,3432,522700,194400,NA,NA
8380,53,3433,522600,195800,NA,NA
8381,53,3434,521700,213400,NA,NA
8382,53,3435,524900,162900,NA,NA
8383,53,3436,523700,193200,NA,NA
8384,53,3437,530300,145100,NA,NA
8385,53,3438,530100,153400,NA,NA
8386,53,3439,525900,161600,NA,NA
8387,53,3440,525500,192100,NA,NA
8388,53,3441,523600,223700,NA,NA
8389,53,3442,532000,145300,NA,NA
8390,53,3443,530900,181300,NA,NA
8391,53,3444,530100,195200,NA,NA
8392,53,3445,525700,203400,NA,NA
8393,53,3446,524400,224000,NA,NA
8394,53,3447,531800,180000,NA,NA
8395,53,3448,532700,180200,NA,NA
8396,53,3449,534100,163700,NA,NA
8397,53,3450,531400,220500,NA,NA
8398,53,3451,535200,154100,NA,NA
8399,53,3452,534400,180500,NA,NA
8400,53,3453,532100,222200,NA,NA
8401,53,3454,535200,180700,NA,NA
8402,53,3455,534800,190500,NA,NA
8403,53,3456,533800,205900,NA,NA
8404,53,3457,533100,221000,NA,NA
8405,53,3458,541500,164300,NA,NA
8406,53,3459,540100,195200,NA,NA
8407,53,3460,535600,221800,NA,NA
8408,53,3461,542500,182800,NA,NA
8409,53,3462,544600,174800,NA,NA
8410,53,3463,542000,224000,NA,NA
8411,53,3464,541700,230800,NA,NA
8412,53,9001,541500,215600,NA,NA
8413,53,9002,512800,171100,NA,NA
8414,53,9003,534900,230100,NA,NA
8415,53,9101,542300,195700,NA,NA
8416,53,9102,530500,212000,NA,NA
8417,53,9103,513800,151100,NA,NA
8418,53,9301,531000,155800,NA,NA
8419,53,9302,501900,193300,NA,NA
8420,53,9404,510800,152200,NA,NA
8421,53,9501,530600,220500,NA,NA
8422,53,9503,512800,174000,NA,NA
8423,53,9504,505700,215400,NA,NA
8424,53,9505,493100,221100,NA,NA
8425,53,9506,490700,224500,NA,NA
8426,53,9601,541100,213900,NA,NA
8427,53,9701,534100,165300,NA,NA
8428,53,9702,532100,164700,NA,NA
8429,53,9703,530600,174300,NA,NA
8430,53,9704,530500,173800,NA,NA
8431,53,9705,501500,214200,NA,NA
8432,53,9706,493800,223900,NA,NA
8433,53,9801,530900,211800,NA,NA
8434,53,9802,521800,224600,NA,NA
8435,53,9803,501000,215600,NA,NA
8436,53,9902,532300,204500,NA,NA
8437,53,9903,513800,151200,NA,NA
8438,53,9904,505000,200500,NA,NA
8439,54,1,483700,170500,NA,NA
8440,54,2,482900,170500,NA,NA
8441,54,3,481100,170500,NA,NA
8442,54,4,483800,171700,NA,NA
8443,54,5,482900,171700,NA,NA
8444,54,6,483800,173000,NA,NA
8445,54,7,481200,173000,NA,NA
8446,54,8,474600,174500,NA,NA
8447,54,9,485500,175600,NA,NA
8448,54,10,484600,175600,NA,NA
8449,54,11,483800,175600,NA,NA
8450,54,12,480300,175700,NA,NA
8451,54,13,474600,175800,NA,NA
8452,54,14,490400,181000,NA,NA
8453,54,15,485500,181000,NA,NA
8454,54,16,484600,181000,NA,NA
8455,54,17,483800,181000,NA,NA
8456,54,18,475500,181000,NA,NA
8457,54,19,491200,182200,NA,NA
8458,54,20,490400,182300,NA,NA
8459,54,21,485500,182300,NA,NA
8460,54,22,484700,182200,NA,NA
8461,54,23,483000,182300,NA,NA
8462,54,24,481200,182300,NA,NA
8463,54,25,480400,182300,NA,NA
8464,54,26,493000,183500,NA,NA
8465,54,27,492100,183600,NA,NA
8466,54,28,491200,183600,NA,NA
8467,54,29,490400,183500,NA,NA
8468,54,30,485500,183500,NA,NA
8469,54,31,483700,183600,NA,NA
8470,54,32,483000,183500,NA,NA
8471,54,33,482100,183600,NA,NA
8472,54,34,492100,184900,NA,NA
8473,54,35,490400,185000,NA,NA
8474,54,36,482900,185000,NA,NA
8475,54,37,482100,184900,NA,NA
8476,54,38,481300,184800,NA,NA
8477,54,39,492100,190300,NA,NA
8478,54,40,491200,190200,NA,NA
8479,54,41,490400,190200,NA,NA
8480,54,42,485500,190300,NA,NA
8481,54,43,484600,190200,NA,NA
8482,54,44,483800,190300,NA,NA
8483,54,45,482900,190300,NA,NA
8484,54,46,481200,190300,NA,NA
8485,54,47,492900,191600,NA,NA
8486,54,48,492000,191500,NA,NA
8487,54,49,490400,191600,NA,NA
8488,54,50,485500,191500,NA,NA
8489,54,51,484700,191600,NA,NA
8490,54,52,481200,191500,NA,NA
8491,54,53,492100,192900,NA,NA
8492,54,54,491200,192900,NA,NA
8493,54,55,485500,192900,NA,NA
8494,54,56,484600,192900,NA,NA
8495,54,57,483800,192800,NA,NA
8496,54,58,482900,192900,NA,NA
8497,54,59,482000,192900,NA,NA
8498,54,60,481200,192800,NA,NA
8499,54,61,492000,194200,NA,NA
8500,54,62,485500,194100,NA,NA
8501,54,63,483800,194400,NA,NA
8502,54,64,482900,194100,NA,NA
8503,54,65,482000,194100,NA,NA
8504,54,66,481300,194100,NA,NA
8505,54,67,491200,195500,NA,NA
8506,54,68,490300,195500,NA,NA
8507,54,69,485500,195500,NA,NA
8508,54,70,484600,195400,NA,NA
8509,54,71,482900,195500,NA,NA
8510,54,72,481200,195400,NA,NA
8511,54,73,490300,200800,NA,NA
8512,54,74,485500,200800,NA,NA
8513,54,75,484600,200700,NA,NA
8514,54,76,483800,200800,NA,NA
8515,54,77,492000,202100,NA,NA
8516,54,78,491200,202000,NA,NA
8517,54,79,485500,202100,NA,NA
8518,54,80,484600,202100,NA,NA
8519,54,81,492100,203500,NA,NA
8520,54,82,490400,203400,NA,NA
8521,54,83,485400,203400,NA,NA
8522,54,84,484600,203400,NA,NA
8523,54,85,492100,204700,NA,NA
8524,54,86,490300,204700,NA,NA
8525,54,87,485500,204700,NA,NA
8526,54,88,484600,204700,NA,NA
8527,54,89,483700,204700,NA,NA
8528,54,90,491200,210000,NA,NA
8529,54,91,490300,210000,NA,NA
8530,54,92,485400,210000,NA,NA
8531,54,93,484500,210000,NA,NA
8532,54,94,491900,211400,NA,NA
8533,54,95,491100,211300,NA,NA
8534,54,96,490300,211300,NA,NA
8535,54,97,485400,211200,NA,NA
8536,54,98,484600,211300,NA,NA
8537,54,99,483700,211300,NA,NA
8538,54,100,492000,212700,NA,NA
8539,54,101,491100,212700,NA,NA
8540,54,102,490300,212600,NA,NA
8541,54,103,485400,212700,NA,NA
8542,54,104,483800,212600,NA,NA
8543,54,105,492000,214000,NA,NA
8544,54,106,491200,214000,NA,NA
8545,54,107,490300,213900,NA,NA
8546,54,108,491200,215300,NA,NA
8547,54,109,490300,215200,NA,NA
8548,54,110,491100,220500,NA,NA
8549,54,111,490300,220500,NA,NA
8550,54,112,483700,190200,NA,NA
8551,54,113,484500,221900,NA,NA
8552,54,114,485500,191500,NA,NA
8553,54,115,484700,191500,NA,NA
8554,54,116,484600,203400,NA,NA
8555,54,117,475500,181000,NA,NA
8556,54,118,492200,183700,NA,NA
8557,54,119,481200,192800,NA,NA
8558,54,120,484600,202100,NA,NA
8559,54,121,483800,200800,NA,NA
8560,54,122,483700,190100,NA,NA
8561,54,123,474600,175800,NA,NA
8562,54,124,480400,182300,NA,NA
8563,58,1,505800,142000,NA,NA
8564,58,2,505800,143400,NA,NA
8565,58,4,505100,143200,NA,NA
8566,58,7,504200,133500,NA,NA
8567,58,8,504100,135100,NA,NA
8568,58,10,504200,142000,NA,NA
8569,58,15,504500,152900,NA,NA
8570,58,21,503500,140700,NA,NA
8571,58,26,503600,151500,NA,NA
8572,58,27,503600,153100,NA,NA
8573,58,30,503400,160800,NA,NA
8574,58,33,502300,124700,NA,NA
8575,58,40,502500,142200,NA,NA
8576,58,46,502500,154000,NA,NA
8577,58,52,501500,125900,NA,NA
8578,58,55,501500,133900,NA,NA
8579,58,67,501700,162200,NA,NA
8580,58,73,500400,123300,NA,NA
8581,58,79,500900,135100,NA,NA
8582,58,89,500900,160600,NA,NA
8583,58,94,500800,171900,NA,NA
8584,58,97,495800,124600,NA,NA
8585,58,98,495700,125700,NA,NA
8586,58,99,495800,131200,NA,NA
8587,58,109,5e+05,152500,NA,NA
8588,58,112,5e+05,161100,NA,NA
8589,58,117,5e+05,171700,NA,NA
8590,58,122,494800,123100,NA,NA
8591,58,123,494900,124700,NA,NA
8592,58,124,494900,130000,NA,NA
8593,58,127,495000,134100,NA,NA
8594,58,129,495200,140900,NA,NA
8595,58,139,495000,162400,NA,NA
8596,58,142,495200,170300,NA,NA
8597,58,146,495000,175500,NA,NA
8598,58,149,493900,123400,NA,NA
8599,58,150,494000,124800,NA,NA
8600,58,154,494100,134100,NA,NA
8601,58,155,494200,135500,NA,NA
8602,58,165,494500,160700,NA,NA
8603,58,167,494300,163500,NA,NA
8604,58,175,494300,182200,NA,NA
8605,58,179,493100,130100,NA,NA
8606,58,187,493400,150500,NA,NA
8607,58,197,493400,170300,NA,NA
8608,58,203,493500,182300,NA,NA
8609,58,204,493500,183600,NA,NA
8610,58,205,493400,184900,NA,NA
8611,58,206,492300,125000,NA,NA
8612,58,215,492600,144800,NA,NA
8613,58,219,492600,154200,NA,NA
8614,58,229,492600,175600,NA,NA
8615,58,230,492700,180900,NA,NA
8616,58,240,491600,144600,NA,NA
8617,58,247,491800,162200,NA,NA
8618,58,249,491800,164500,NA,NA
8619,58,255,491900,181000,NA,NA
8620,58,258,490600,134300,NA,NA
8621,58,267,490900,154200,NA,NA
8622,58,279,490200,133200,NA,NA
8623,58,303,485000,141800,NA,NA
8624,58,305,485200,145000,NA,NA
8625,58,317,484100,141000,NA,NA
8626,58,319,484000,143500,NA,NA
8627,58,3325,505000,145400,NA,NA
8628,58,3327,505000,150800,NA,NA
8629,58,3533,504100,154900,NA,NA
8630,58,3623,503700,144100,NA,NA
8631,58,3710,503200,131300,NA,NA
8632,58,3721,503200,142700,NA,NA
8633,58,3811,502700,132000,NA,NA
8634,58,3815,502800,134700,NA,NA
8635,58,3831,502800,153500,NA,NA
8636,58,3904,502200,123300,NA,NA
8637,58,3908,502300,130000,NA,NA
8638,58,3927,502400,150800,NA,NA
8639,58,3935,502400,160200,NA,NA
8640,58,4101,501300,121300,NA,NA
8641,58,4110,501400,131300,NA,NA
8642,58,4128,501500,151500,NA,NA
8643,58,4144,501400,170200,NA,NA
8644,58,4202,500900,122000,NA,NA
8645,58,4239,501000,162800,NA,NA
8646,58,4242,501000,164900,NA,NA
8647,58,4307,500500,125400,NA,NA
8648,58,4348,500500,172900,NA,NA
8649,58,4411,500200,132100,NA,NA
8650,58,4415,500200,134700,NA,NA
8651,58,4417,500200,140100,NA,NA
8652,58,4420,500200,142100,NA,NA
8653,58,4428,500200,151400,NA,NA
8654,58,4504,495600,123400,NA,NA
8655,58,4540,495700,163500,NA,NA
8656,58,4543,495700,165500,NA,NA
8657,58,4648,495200,172800,NA,NA
8658,58,4650,495200,174100,NA,NA
8659,58,4657,495000,182800,NA,NA
8660,58,4710,494900,131500,NA,NA
8661,58,4725,494900,145400,NA,NA
8662,58,4731,494900,153400,NA,NA
8663,58,4733,494900,154800,NA,NA
8664,58,4747,494800,172100,NA,NA
8665,58,4819,494500,141400,NA,NA
8666,58,4925,494100,145400,NA,NA
8667,58,4929,494100,152200,NA,NA
8668,58,4933,494000,154800,NA,NA
8669,58,4944,494000,170100,NA,NA
8670,58,4948,493900,172700,NA,NA
8671,58,4951,493900,174800,NA,NA
8672,58,4955,493800,181400,NA,NA
8673,58,5038,493600,162100,NA,NA
8674,58,5042,493500,164700,NA,NA
8675,58,5112,493100,132800,NA,NA
8676,58,5120,493200,142100,NA,NA
8677,58,5150,493000,174100,NA,NA
8678,58,5211,492700,132200,NA,NA
8679,58,5214,492700,134200,NA,NA
8680,58,5236,492700,160700,NA,NA
8681,58,5315,492300,134800,NA,NA
8682,58,5322,492300,143500,NA,NA
8683,58,5340,492300,163400,NA,NA
8684,58,5347,492200,172000,NA,NA
8685,58,5351,492100,174600,NA,NA
8686,58,5509,491400,130900,NA,NA
8687,58,5521,491500,142800,NA,NA
8688,58,5529,491500,152100,NA,NA
8689,58,5554,491200,180600,NA,NA
8690,58,5612,491000,132900,NA,NA
8691,58,5635,491000,160000,NA,NA
8692,58,5647,490900,172100,NA,NA
8693,58,5724,490600,144800,NA,NA
8694,58,5737,490600,161300,NA,NA
8695,58,5744,490500,165900,NA,NA
8696,58,5754,490400,180500,NA,NA
8697,58,5826,490200,150100,NA,NA
8698,58,5849,490000,173200,NA,NA
8699,58,5852,490000,175200,NA,NA
8700,58,5917,485700,140200,NA,NA
8701,58,5946,485600,171400,NA,NA
8702,58,6023,485300,144100,NA,NA
8703,58,6032,485300,154000,NA,NA
8704,58,6038,485300,162000,NA,NA
8705,58,6041,485200,163900,NA,NA
8706,58,6050,485100,173800,NA,NA
8707,58,6115,484800,134900,NA,NA
8708,58,6145,484800,170500,NA,NA
8709,58,3,504900,141900,NA,NA
8710,58,6,505000,151600,NA,NA
8711,58,9,504100,141000,NA,NA
8712,58,13,504300,150000,NA,NA
8713,58,14,504500,151600,NA,NA
8714,58,16,504200,154200,NA,NA
8715,58,18,503100,132400,NA,NA
8716,58,22,503500,141700,NA,NA
8717,58,29,503500,155600,NA,NA
8718,58,34,502300,130200,NA,NA
8719,58,50,501400,123100,NA,NA
8720,58,74,500600,124600,NA,NA
8721,58,75,500900,130100,NA,NA
8722,58,77,500700,132700,NA,NA
8723,58,88,500900,155500,NA,NA
8724,58,95,500900,173400,NA,NA
8725,58,101,5e+05,134000,NA,NA
8726,58,102,495800,135400,NA,NA
8727,58,113,495700,162200,NA,NA
8728,58,115,5e+05,165200,NA,NA
8729,58,118,495800,173300,NA,NA
8730,58,130,494900,142100,NA,NA
8731,58,136,495200,153900,NA,NA
8732,58,159,494500,144400,NA,NA
8733,58,161,494000,151400,NA,NA
8734,58,168,494100,165000,NA,NA
8735,58,170,494200,171800,NA,NA
8736,58,188,493400,150500,NA,NA
8737,58,193,493500,160800,NA,NA
8738,58,218,492700,153000,NA,NA
8739,58,222,492600,162000,NA,NA
8740,58,224,492500,164900,NA,NA
8741,58,231,492500,182200,NA,NA
8742,58,239,491600,143400,NA,NA
8743,58,243,491700,153100,NA,NA
8744,58,248,491600,163700,NA,NA
8745,58,254,491600,175700,NA,NA
8746,58,257,490300,132900,NA,NA
8747,58,263,490600,145000,NA,NA
8748,58,270,490700,162400,NA,NA
8749,58,280,485800,134500,NA,NA
8750,58,285,485900,144700,NA,NA
8751,58,290,485700,155700,NA,NA
8752,58,318,484000,142200,NA,NA
8753,58,1001,501300,121300,NA,NA
8754,58,1002,500900,121400,NA,NA
8755,58,1003,500900,122100,NA,NA
8756,58,1004,501800,122700,NA,NA
8757,58,1005,501300,122700,NA,NA
8758,58,1006,494400,122800,NA,NA
8759,58,1008,501800,123300,NA,NA
8760,58,1009,500900,123400,NA,NA
8761,58,1010,495600,123400,NA,NA
8762,58,1011,495200,123400,NA,NA
8763,58,1012,494800,123400,NA,NA
8764,58,1014,500500,124100,NA,NA
8765,58,1015,500100,124100,NA,NA
8766,58,1016,494800,124100,NA,NA
8767,58,1018,501000,124700,NA,NA
8768,58,1019,495200,124800,NA,NA
8769,58,1020,494400,124800,NA,NA
8770,58,1023,500500,125400,NA,NA
8771,58,1024,495700,125400,NA,NA
8772,58,1025,495200,125400,NA,NA
8773,58,1026,494400,125400,NA,NA
8774,58,1027,492200,125400,NA,NA
8775,58,1029,495300,130100,NA,NA
8776,58,1030,494400,130100,NA,NA
8777,58,1032,501900,130800,NA,NA
8778,58,1033,494400,130800,NA,NA
8779,58,1034,493100,130800,NA,NA
8780,58,1036,501400,131400,NA,NA
8781,58,1037,501000,131400,NA,NA
8782,58,1039,494000,131400,NA,NA
8783,58,1040,493100,131500,NA,NA
8784,58,1041,503600,132100,NA,NA
8785,58,1044,500600,132100,NA,NA
8786,58,1045,500200,132100,NA,NA
8787,58,1046,495700,132100,NA,NA
8788,58,1047,495300,132100,NA,NA
8789,58,1048,494900,132100,NA,NA
8790,58,1049,492700,132100,NA,NA
8791,58,1050,503200,132800,NA,NA
8792,58,1051,500200,132800,NA,NA
8793,58,1052,494000,132800,NA,NA
8794,58,1053,493100,132800,NA,NA
8795,58,1054,494000,133500,NA,NA
8796,58,1055,493200,133500,NA,NA
8797,58,1057,503600,134100,NA,NA
8798,58,1058,501500,134100,NA,NA
8799,58,1059,495700,134100,NA,NA
8800,58,1061,494500,134100,NA,NA
8801,58,1062,492700,134100,NA,NA
8802,58,1063,491000,134100,NA,NA
8803,58,1064,504100,134700,NA,NA
8804,58,1066,501500,134800,NA,NA
8805,58,1068,500600,134800,NA,NA
8806,58,1069,500200,134800,NA,NA
8807,58,1070,495800,134800,NA,NA
8808,58,1072,494900,134800,NA,NA
8809,58,1074,492300,134800,NA,NA
8810,58,1075,503600,135400,NA,NA
8811,58,1076,503200,135400,NA,NA
8812,58,1078,500600,135500,NA,NA
8813,58,1079,501400,124700,NA,NA
8814,58,1080,491000,135500,NA,NA
8815,58,1081,491900,150200,NA,NA
8816,58,1084,500200,140100,NA,NA
8817,58,1090,494900,140800,NA,NA
8818,58,1092,493600,140800,NA,NA
8819,58,1093,493200,140800,NA,NA
8820,58,1094,492300,140800,NA,NA
8821,58,1095,491500,140800,NA,NA
8822,58,1100,495300,141500,NA,NA
8823,58,1101,494900,141500,NA,NA
8824,58,1102,494500,141500,NA,NA
8825,58,1103,492800,141500,NA,NA
8826,58,1104,492300,141500,NA,NA
8827,58,1105,485300,141500,NA,NA
8828,58,1106,484400,141500,NA,NA
8829,58,1107,484000,141400,NA,NA
8830,58,1110,485300,142100,NA,NA
8831,58,1115,493200,142800,NA,NA
8832,58,1117,491500,142800,NA,NA
8833,58,1118,491000,142800,NA,NA
8834,58,1120,484900,142800,NA,NA
8835,58,1126,501900,143500,NA,NA
8836,58,1127,492800,143500,NA,NA
8837,58,1128,492300,143500,NA,NA
8838,58,1129,490200,143500,NA,NA
8839,58,1130,485300,143500,NA,NA
8840,58,1131,484500,143500,NA,NA
8841,58,1135,501100,144200,NA,NA
8842,58,1137,494500,144200,NA,NA
8843,58,1138,494100,144200,NA,NA
8844,58,1139,493200,144200,NA,NA
8845,58,1140,485300,144100,NA,NA
8846,58,1141,484900,144100,NA,NA
8847,58,1142,484000,144100,NA,NA
8848,58,1143,503700,144800,NA,NA
8849,58,1144,503200,144800,NA,NA
8850,58,1148,494500,144800,NA,NA
8851,58,1149,493600,144800,NA,NA
8852,58,1154,500700,145500,NA,NA
8853,58,1155,494900,145500,NA,NA
8854,58,1156,494100,145500,NA,NA
8855,58,1157,490600,145500,NA,NA
8856,58,1158,485300,145500,NA,NA
8857,58,1159,484900,145500,NA,NA
8858,58,1160,502000,150200,NA,NA
8859,58,1162,493600,150200,NA,NA
8860,58,1163,492300,150200,NA,NA
8861,58,1164,491500,150200,NA,NA
8862,58,1165,491000,150200,NA,NA
8863,58,1166,490200,150200,NA,NA
8864,58,1167,505000,150800,NA,NA
8865,58,1168,504500,150800,NA,NA
8866,58,1169,504100,150800,NA,NA
8867,58,1170,502400,150800,NA,NA
8868,58,1171,502000,150800,NA,NA
8869,58,1172,504500,152100,NA,NA
8870,58,1173,500200,150800,NA,NA
8871,58,1174,494900,150800,NA,NA
8872,58,1175,493200,150800,NA,NA
8873,58,1176,505800,151400,NA,NA
8874,58,1177,505400,151400,NA,NA
8875,58,1178,505000,151400,NA,NA
8876,58,1179,502800,151500,NA,NA
8877,58,1180,500200,151500,NA,NA
8878,58,1182,494500,151500,NA,NA
8879,58,1183,493700,151500,NA,NA
8880,58,1184,490600,151500,NA,NA
8881,58,1185,490200,151500,NA,NA
8882,58,1186,505000,152100,NA,NA
8883,58,1188,492800,152200,NA,NA
8884,58,1189,491500,152200,NA,NA
8885,58,1190,491000,152200,NA,NA
8886,58,1192,500600,152800,NA,NA
8887,58,1193,491500,152800,NA,NA
8888,58,1194,501900,153500,NA,NA
8889,58,1195,501500,153500,NA,NA
8890,58,1197,494900,153500,NA,NA
8891,58,1198,492800,153500,NA,NA
8892,58,1199,490600,153500,NA,NA
8893,58,1200,502800,154100,NA,NA
8894,58,1201,501500,154100,NA,NA
8895,58,1204,490600,154200,NA,NA
8896,58,1205,485300,154200,NA,NA
8897,58,1207,494900,154900,NA,NA
8898,58,1208,494500,154800,NA,NA
8899,58,1209,494100,154800,NA,NA
8900,58,1210,491000,154800,NA,NA
8901,58,1211,490600,154800,NA,NA
8902,58,1212,485700,154800,NA,NA
8903,58,1213,485300,154800,NA,NA
8904,58,1214,503700,155500,NA,NA
8905,58,1216,494900,155500,NA,NA
8906,58,1217,494000,155500,NA,NA
8907,58,1218,491900,155500,NA,NA
8908,58,1219,503200,160100,NA,NA
8909,58,1220,502800,160100,NA,NA
8910,58,1221,502400,160100,NA,NA
8911,58,1222,501100,160200,NA,NA
8912,58,1223,500600,160200,NA,NA
8913,58,1224,494500,160200,NA,NA
8914,58,1225,494000,160200,NA,NA
8915,58,1226,493600,160200,NA,NA
8916,58,1227,492300,160200,NA,NA
8917,58,1228,491900,160200,NA,NA
8918,58,1229,491000,160200,NA,NA
8919,58,1230,502300,160800,NA,NA
8920,58,1231,501900,160800,NA,NA
8921,58,1233,500600,160800,NA,NA
8922,58,1234,500200,160800,NA,NA
8923,58,1235,495300,160800,NA,NA
8924,58,1236,494400,160900,NA,NA
8925,58,1237,493600,160800,NA,NA
8926,58,1238,492700,160800,NA,NA
8927,58,1239,491400,160800,NA,NA
8928,58,1240,485700,160800,NA,NA
8929,58,1241,485300,160800,NA,NA
8930,58,1242,501500,161500,NA,NA
8931,58,1243,491900,161500,NA,NA
8932,58,1244,490600,161500,NA,NA
8933,58,1245,485300,161500,NA,NA
8934,58,1246,501900,162100,NA,NA
8935,58,1247,501500,162100,NA,NA
8936,58,1248,495700,162200,NA,NA
8937,58,1249,492700,162200,NA,NA
8938,58,1250,492300,162200,NA,NA
8939,58,1251,491000,162200,NA,NA
8940,58,1252,485300,162100,NA,NA
8941,58,1253,501000,162800,NA,NA
8942,58,1254,492600,175400,NA,NA
8943,58,1255,500200,162800,NA,NA
8944,58,1256,494900,162800,NA,NA
8945,58,1257,494000,162800,NA,NA
8946,58,1258,502800,153500,NA,NA
8947,58,1259,492300,162800,NA,NA
8948,58,1260,490600,162800,NA,NA
8949,58,1261,500600,163500,NA,NA
8950,58,1262,494800,171500,NA,NA
8951,58,1263,495700,163500,NA,NA
8952,58,1264,494400,163500,NA,NA
8953,58,1266,493100,163500,NA,NA
8954,58,1267,492300,163500,NA,NA
8955,58,1268,491800,163500,NA,NA
8956,58,1269,490100,163500,NA,NA
8957,58,1270,500200,164100,NA,NA
8958,58,1271,494000,164200,NA,NA
8959,58,1272,492700,164200,NA,NA
8960,58,1273,492300,153500,NA,NA
8961,58,1274,491900,164200,NA,NA
8962,58,1275,501000,164800,NA,NA
8963,58,1276,500100,164800,NA,NA
8964,58,1277,495300,164800,NA,NA
8965,58,1278,494800,164800,NA,NA
8966,58,1279,494400,164800,NA,NA
8967,58,1280,494000,164800,NA,NA
8968,58,1281,493600,164800,NA,NA
8969,58,1282,493100,164800,NA,NA
8970,58,1283,492700,164800,NA,NA
8971,58,1284,492300,164800,NA,NA
8972,58,1285,491800,164800,NA,NA
8973,58,1286,502300,165400,NA,NA
8974,58,1288,500100,165500,NA,NA
8975,58,1289,494000,165500,NA,NA
8976,58,1290,493100,165500,NA,NA
8977,58,1291,492700,165500,NA,NA
8978,58,1292,492200,165500,NA,NA
8979,58,1293,491800,165500,NA,NA
8980,58,1294,501400,170100,NA,NA
8981,58,1295,500600,170100,NA,NA
8982,58,1296,495300,170100,NA,NA
8983,58,1297,494400,170200,NA,NA
8984,58,1298,494000,170100,NA,NA
8985,58,1299,493500,170100,NA,NA
8986,58,1300,492700,170100,NA,NA
8987,58,1301,492200,170100,NA,NA
8988,58,1302,490500,170100,NA,NA
8989,58,1303,485300,170100,NA,NA
8990,58,1304,501400,170800,NA,NA
8991,58,1305,501000,170800,NA,NA
8992,58,1306,500500,170800,NA,NA
8993,58,1307,500100,170800,NA,NA
8994,58,1309,490500,170800,NA,NA
8995,58,1310,485200,170800,NA,NA
8996,58,1311,484800,170800,NA,NA
8997,58,1312,501400,171400,NA,NA
8998,58,1313,501000,171500,NA,NA
8999,58,1314,500500,171500,NA,NA
9000,58,1315,500100,171500,NA,NA
9001,58,1316,495200,171500,NA,NA
9002,58,1317,490500,171500,NA,NA
9003,58,1319,501400,172100,NA,NA
9004,58,1320,500900,172100,NA,NA
9005,58,1321,500500,172100,NA,NA
9006,58,1322,494800,172100,NA,NA
9007,58,1324,501400,172800,NA,NA
9008,58,1325,500900,172800,NA,NA
9009,58,1326,500500,172800,NA,NA
9010,58,1327,500100,172800,NA,NA
9011,58,1329,493900,172800,NA,NA
9012,58,1330,493000,172800,NA,NA
9013,58,1331,490900,172800,NA,NA
9014,58,1332,500500,173400,NA,NA
9015,58,1333,495200,173400,NA,NA
